Name,Type,Speciality,Address,City,Postal_Code,Payment_accepted
Mjidou ZAOUIA,Physician,Médecin généraliste,33 Rue Guillaume Briçonnet,Meaux,77100,"Cash, Credit card"
Hadj Oudaya,Physician,Médecin généraliste,Centre Commercial La Verrière Place de Beauval,Meaux,77100,"Cash, Check"
Mikael LABOS,Physician,Médecin généraliste,8 Rue des Cordeliers,Meaux,77100,"Cash, Credit card"
Santé+ Centre Meaux,Hospital,Centre de santé,56 Rue du Général Leclerc,Meaux,77100,"Cash, Check, Credit card"
Delphine GEORGE,Physician,Médecin généraliste,58 Quai Sadi Carnot,Meaux,77100,"Cash, Check, Credit card"
Centre médical et dentaire de la Verrière - Meaux Beauval,Hospital,Centre médical et dentaire,1 Allée Jean Louis Barrault,Meaux,77100,"Cash, Credit card"
Nam-Kim LAM-NGUYEN,Physician,Médecin généraliste,13 Rue Guillaume Briçonnet,Meaux,77100,"Cash, Check, Credit card"
Pascal Pergetti,Physician,Médecin généraliste,Centre Commercial La Verrière Place de Beauval,Meaux,77100,"Cash, Check"
Awatef BEN HAMOUDA,Physician,Médecin généraliste,58 Quai Sadi Carnot,Meaux,77100,"Cash, Check, Credit card"
Mariam KONATE,Physician,Médecin généraliste,14 Mail des Corses,Meaux,77100,"Cash, Check, Credit card"
Françoise WAIGNIER,Physician,Médecin généraliste,68 Avenue Henri Dunant,Meaux,77100,"Cash, Credit card"
Nam Tran NGUYEN CUU,Physician,Médecin généraliste,13 Rue Guillaume Briçonnet,Meaux,77100,"Cash, Check, Credit card"
Camelia SOARE,Physician,Médecin généraliste,14 Allée de la Prairie,Nanteuil-lès-Meaux,77100,"Cash, Check, Credit card"
Suonara KHUNG,Physician,Médecin généraliste,2 Rue des Carrouges,Crégy-lès-Meaux,77124,"Cash, Check, Credit card"
Manuel CALLEJA GOMEZ,Physician,Médecin généraliste,5 Rue Jean Jaurès,Saint-André,66690,"Cash, Check"
Alain Sinotte,Physician,Médecin généraliste,Rue des Fabriqués,Sorède,66690,"Cash, Check"
Yann ROSSARD,Physician,Médecin généraliste,24 Avenue Joliot Curie,Palau-del-Vidre,66690,"Cash, Check, Credit card"
Isabelle PONSI,Physician,Médecin généraliste,9 Rue des Colverts,Argelès-sur-Mer,66700,"Cash, Check, Credit card"
Margaux Fournols,Physician,Médecin généraliste,1 bis Route de Collioure,Argelès-sur-Mer,66700,"Cash, Check, Credit card"
Gaelle PEREZ,Physician,Médecin généraliste,1 bis Route de Collioure,Argelès-sur-Mer,66700,"Cash, Check, Credit card"
Veronique FOURNOLS,Physician,Médecin généraliste,1 bis Route de Collioure,Argelès-sur-Mer,66700,"Cash, Check, Credit card"
David HASSID,Physician,Médecin généraliste,1 bis Route de Collioure,Argelès-sur-Mer,66700,"Cash, Check, Credit card"
Stephane RENODON,Physician,Médecin généraliste,1 bis Route de Collioure,Argelès-sur-Mer,66700,"Cash, Check, Credit card"
Nathalie CONVERSO,Physician,Médecin généraliste,1 bis Route de Collioure,Argelès-sur-Mer,66700,"Cash, Check, Credit card"
Pascal Flausse,Physician,Médecin généraliste,2 Place Saint-Cristau,Montesquieu-des-Albères,66740,
Frédéric DETIENNE,Physician,Médecin généraliste,Avenue Léonard de Vinci,Saint-Cyprien,66750,"Cash, Check, Credit card"
Jean-Luc CASSAGNES,Physician,Médecin généraliste,26 Rue Louis Pasteur,Port-Vendres,66660,"Cash, Check"
Fanny LAMIRAULT,Physician,Médecin généraliste,2 bis rue des Aires,Trouillas,66300,"Cash, Check, Credit card"
Nora OUALLA,Physician,Médecin généraliste,2 bis rue des Aires,Trouillas,66300,"Cash, Check, Credit card"
Anne TRIBOUT,Physician,Médecin généraliste,37 Rambla de l'Occitanie,Perpignan,66100,"Cash, Credit card"
Maria Silvia RUBBO,Physician,Médecin généraliste,28 Rue des Serenades,Saint-Jean-Pla-de-Corts,66490,"Cash, Check"
Ariel DILU,Physician,Médecin généraliste,8 Rue de l'Alzine,Saint-Jean-Pla-de-Corts,66490,
Bruno DIDIER,Physician,Médecin généraliste,,Perpignan,66000,Credit card
Pierre-Yves Chiarini,Physician,Médecin généraliste,9 Avenue de la Méditerranée,Canet-en-Roussillon,66140,"Cash, Check"
Frédéric DEGROOTTE,Physician,Médecin morphologue et anti-âge,13 Rue du Gouvernement,Saint-Quentin,2100,"Cash, Credit card"
Marion HAMARD,Physician,Médecin généraliste,Rue Paul-Emile Victor,Saint-Quentin,2100,
Yahia Benabdelkader,Physician,Médecin généraliste,1 Boulevard Léon Blum,Saint-Quentin,2100,"Cash, Check, Credit card"
Ahmad MORTADA,Physician,Médecin généraliste,113b Rue de la Chaussée Romaine,Saint-Quentin,2100,"Cash, Check, Credit card"
Laurent VALENTIN,Physician,Médecin généraliste,1 Boulevard Léon Blum,Saint-Quentin,2100,
Caroline MIEL,Physician,Médecin généraliste,1 Boulevard Léon Blum,Saint-Quentin,2100,
Véronique Judet,Physician,Médecin généraliste,98B Rue Henriette Cabot,Saint-Quentin,2100,"Cash, Check, Credit card"
Luc FOIRET,Physician,Médecin généraliste,1 Boulevard Léon Blum,Saint-Quentin,2100,
Marie ROUSSEL,Physician,Médecin généraliste,1 Boulevard Léon Blum,Saint-Quentin,2100,"Cash, Check, Credit card"
Augustin Decroix,Physician,Médecin généraliste,1 Boulevard Léon Blum,Saint-Quentin,2100,"Cash, Check, Credit card"
Frédéric DESCENDRE,Physician,Médecin généraliste,3 Boulevard Richelieu,Saint-Quentin,2100,"Cash, Check, Credit card"
Marc SAPHORES,Physician,Médecin généraliste,1 Boulevard Léon Blum,Saint-Quentin,2100,
Mickael FAUCHOIS,Physician,Médecin généraliste,1 Boulevard Léon Blum,Saint-Quentin,2100,
Olivier RISBOURG,Physician,Médecin généraliste,17 Avenue Archimèd,Saint-Quentin,2100,"Cash, Check, Credit card"
Carole FONDRAS,Physician,Médecin généraliste,1 Boulevard Léon Blum,Saint-Quentin,2100,
Sylvie CHEHAB SORIS,Physician,Médecin généraliste,21 Allée Deutsch de la Meurthe,Moÿ-de-l'Aisne,2610,"Cash, Check, Credit card"
Jean-Yves BILBAULT,Physician,Médecin généraliste,61 Rue du Thil,Origny-Sainte-Benoite,2390,"Cash, Check, Credit card"
Patrick PIED,Physician,Médecin généraliste,61 Rue du Thil,Origny-Sainte-Benoite,2390,"Cash, Check, Credit card"
Jean-Bernard CHAPOT,Physician,Médecin généraliste,61 Rue du Thil,Origny-Sainte-Benoite,2390,"Cash, Check, Credit card"
Helene Schildknecht,Physician,Médecin généraliste,61 Rue du Thil,Origny-Sainte-Benoite,2390,"Cash, Check, Credit card"
Etienne DUFAYE,Physician,Médecin généraliste,19 Avenue de la République,Maisons-Alfort,94700,"Cash, Check, Credit card"
Mircea Marius SECAN,Physician,Médecin généraliste,3 Rue Pierre Semard,Maisons-Alfort,94700,"Cash, Check"
Jean LE BAUD,Physician,Médecin généraliste, Résidence le Parc,Maisons-Alfort,94700,"Cash, Check"
Anne GENNEVIEVE,Physician,Médecin généraliste,62 Avenue de la République,Maisons-Alfort,94700,"Cash, Check, Credit card"
Daniel SCIMECA,Physician,Médecin généraliste,72 Avenue du Général Leclerc,Maisons-Alfort,94700,"Cash, Check, Credit card"
Sylvie KALVARISKY,Physician,Médecin généraliste,18 Rue Paul Vaillant Couturier,Maisons-Alfort,94700,"Cash, Check, Credit card"
Michel SWIECZNIK,Physician,Médecin généraliste,42 Rue Edmond Nocard,Maisons-Alfort,94700,"Cash, Check, Credit card"
Farid KHIAT,Physician,Médecin généraliste,176B Rue Jean Jaurès,Maisons-Alfort,94700,"Cash, Check, Credit card"
Thi Mai Anh KIM,Physician,Médecin généraliste,62 Avenue de la République,Maisons-Alfort,94700,"Cash, Check, Credit card"
Florence SCHMITT-TRIN,Physician,Médecin généraliste,151 Rue Jean Jaurès,Maisons-Alfort,94700,"Cash, Check"
Lydia KAPLAN,Physician,Médecin généraliste,3 Rue Chabert,Maisons-Alfort,94700,"Cash, Check, Credit card"
Pierre BAUDRON,Physician,Médecin généraliste,19 Avenue de la République,Maisons-Alfort,94700,"Cash, Check"
Sandrine CHOPINEAU,Physician,Médecin généraliste,3 Rue Chabert,Maisons-Alfort,94700,"Cash, Check, Credit card"
Lionel DABOUX,Physician,Médecin généraliste,61 Rue du Maréchal de Lattre de Tassigny,Alfortville,94140,"Cash, Check"
Camille LOYER,Physician,Médecin généraliste,58 Rue du Maréchal de Lattre de Tassigny,Alfortville,94140,"Cash, Check, Credit card"
Anita CAMPANA,Physician,Médecin généraliste,58 Rue du Maréchal de Lattre de Tassigny,Alfortville,94140,"Cash, Check, Credit card"
Alexis VASPARD,Physician,Médecin généraliste,241 Rue Paul Vaillant Couturier,Alfortville,94140,"Cash, Check, Credit card"
Anne-Sara SAYIN,Physician,Médecin généraliste,241 Rue Paul Vaillant Couturier,Alfortville,94140,"Cash, Check, Credit card"
Guillaume NGUYEN,Physician,Médecin généraliste,241 Rue Paul Vaillant Couturier,Alfortville,94140,"Cash, Check, Credit card"
Jean Pierre MOUILLON,Physician,Médecin généraliste,1B Rue Joseph Franceschi,Alfortville,94140,"Cash, Check, Credit card"
Pharmacie des écoles - Leadersanté - Villejuif,Hospital,Pharmacie,22b Rue Jean Jaurès,Villejuif,94800,
Daniel MELKA,Physician,Médecin généraliste,2b Avenue Paul Vaillant Couturier,Villejuif,94800,"Cash, Check"
Donatien ING,Physician,Médecin généraliste,65 Avenue Paul Vaillant Couturier 63,Villejuif,94800,"Cash, Check, Credit card"
Centres municipaux de santé de Villejuif (Pierre Rouquè,Hospital,Centre de santé,49 Rue Henri Barbusse,Villejuif,94800,"Cash, Check, Credit card"
Centre Médical et Dentaire Elise (Villejuif),Hospital,Centre dentaire,38 Rue Jean Jaurès,Villejuif,94800,"Cash, Check, Credit card"
Vincent GUILLO,Physician,Médecin généraliste,49 Rue Henri Barbusse,Villejuif,94800,
Daniel GERI,Physician,Médecin généraliste,65 Rue du Moulin de Saquet,Villejuif,94800,"Cash, Check, Credit card"
Amin VALLY,Physician,Médecin généraliste,45 Rue René Hamon,Villejuif,94800,"Cash, Check"
Marie FELIX,Physician,Médecin généraliste,58 Rue des Guipons,Villejuif,94800,"Cash, Check, Credit card"
Hélène LEGRIS,Physician,Médecin généraliste,5 Rue Victor Hugo,VILLEJUIF,94800,"Cash, Check"
Laure SAADA,Physician,Médecin généraliste,8 Rue Henri Barbusse,Villejuif,94800,"Cash, Check, Credit card"
Centres municipaux de santé de Villejuif (Pierre Rouquè,Hospital,Centre de santé,43 Avenue Karl Marx,Villejuif,94800,"Cash, Check, Credit card"
Corina Denis STAN,Physician,Médecin généraliste,76 AVENUE GABRIEL PERI,L HAY LES ROSES,94240,"Cash, Check, Credit card"
Olivier REVERDY,Physician,Médecin généraliste,76 Rue Gabriel Péri,L'Haÿ-les-Roses,94240,"Cash, Check, Credit card"
Emmanuel JACQUETY,Physician,Médecin du sport,76 Rue Gabriel Péri,L'Haÿ-les-Roses,94240,"Cash, Check, Credit card"
Centre médico-dentaire Medident - Kremlin Bicêtre,Hospital,Centre dentaire,140 Avenue de Fontainebleau,Le Kremlin-Bicêtre,94270,"Cash, Check, Credit card"
Sibylle JAMMAL,Physician,Médecin généraliste,16 Place Jacques Carat,Cachan,94230,"Cash, Check, Credit card"
Rémi BRUGERE,Physician,Médecin généraliste,16 Place Jacques Carat,Cachan,94230,"Cash, Credit card"
CMS Georges Grün,Hospital,Centre de santé,7 Avenue Cousin de Méricourt,Cachan,94230,"Cash, Check, Credit card"
David Kadoche,Physician,Médecin généraliste,3 Rue Jean Monnet,Le Kremlin-Bicêtre,94270,"Cash, Check, Credit card"
Eric Couhet,Physician,Médecin généraliste,3 Rue d'Arcole,Cholet,49300,"Cash, Check, Credit card"
Mihnea DRAGOMIR,Physician,Médecin généraliste,44 Rue nationale,La Romagne,49740,"Cash, Check"
Malingo Pamba,Physician,Médecin généraliste,22 Bis Rue du Calvaire,Chanverrie,85500,"Cash, Check, Credit card"
Chloé FUSILLER,Physician,Médecin généraliste,1 impasse de la gare,Boussay,44190,"Cash, Check, Credit card"
Severine fillaudeau,Physician,Médecin généraliste,1 impasse de la gare,Boussay,44190,
Axel LEBLANC,Physician,Médecin généraliste,1 impasse de la gare,Boussay,44190,"Cash, Check, Credit card"
Centre de soins non programmés - Les Herbiers,Hospital,Centre de santé,2 Rue Raymond Kopa,Les Herbiers,85500,
Françoise VALLET,Physician,Médecin généraliste,50 Rue Saint-Jacques,Clisson,44190,"Cash, Check, Credit card"
Christian SEILER,Physician,Médecin généraliste,1 Rue de l'Amiral de la Galissonnière,Le Pallet,44330,"Cash, Check, Credit card"
Aude Brussieux,Physician,Médecin généraliste,2 Route de la Chapelle Basse-Mer,Le Loroux-Bottereau,44430,"Cash, Check, Credit card"
Solenn Milin,Physician,Médecin généraliste,2 Route de la Chapelle Basse-Mer,Le Loroux-Bottereau,44430,"Cash, Check, Credit card"
Guy Le Cour,Physician,Médecin généraliste,2 Route de la Chapelle Basse-Mer,Le Loroux-Bottereau,44430,"Cash, Check, Credit card"
Leslie Arthot,Physician,Médecin généraliste,2 Route de la Chapelle Basse-Mer,Le Loroux-Bottereau,44430,"Cash, Check, Credit card"
Nicolas LIENARD,Physician,Médecin généraliste,20 Rue Anne de Goulaine,Le Loroux-Bottereau,44430,"Cash, Check, Credit card"
Johann POULAIN,Physician,Médecin généraliste,20 Rue Anne de Goulaine,Le Loroux-Bottereau,44430,"Cash, Check, Credit card"
Yannick Brun,Physician,Médecin généraliste,20 Rue Anne de Goulaine,Le Loroux-Bottereau,44430,"Cash, Check, Credit card"
Mélanie FOUCAULT,Physician,Médecin généraliste,20 Rue Anne de Goulaine,Le Loroux-Bottereau,44430,"Cash, Check, Credit card"
Frédérique Noblet,Physician,Médecin généraliste,20 Rue Anne de Goulaine,Le Loroux-Bottereau,44430,"Cash, Check, Credit card"
Elen Goasdoue,Physician,Médecin généraliste,20 Rue Anne de Goulaine,Le Loroux-Bottereau,44430,"Cash, Check, Credit card"
Guillaume Thomas,Physician,Médecin généraliste,8 Rue du Stade,Divatte-sur-Loire,44450,"Cash, Check, Credit card"
Aravinthan Kumaru,Physician,Médecin généraliste,2 Rue Lacépède,Épinay-sur-Seine,93800,"Cash, Check, Credit card"
Nour BAZINE,Physician,Médecin généraliste,12 Rue du Général Julien,Épinay-sur-Seine,93800,"Cash, Check, Credit card"
Nacira KHELIL,Physician,Médecin généraliste,97 Avenue de la République,Épinay-sur-Seine,93800,"Cash, Credit card"
Valérie ZELINE,Physician,Médecin généraliste,2 Rue Lacépède,Épinay-sur-Seine,93800,"Cash, Check, Credit card"
Ahmed HALLOUCHI,Physician,Médecin généraliste,2 Rue Lacépède,Épinay-sur-Seine,93800,"Cash, Check, Credit card"
Lilia NAIT-CHABANE,Physician,Médecin généraliste,22 Rue Félix Merlin,Épinay-sur-Seine,93800,"Cash, Check, Credit card"
Dehbia  CHERIF,Physician,Médecin généraliste,2 RUE LACEPEDE,EPINAY SUR SEINE,93800,"Cash, Check, Credit card"
Urgence Médecin 93 Épinay-sur-Seine (URM 93),Hospital,Cabinet médical,12 Rue du Général Julien,Épinay-sur-Seine,93800,
Jose SOLIS TZAQUITZAL,Physician,Médecin généraliste,97 Avenue de la République,Épinay-sur-Seine,93800,"Cash, Check, Credit card"
Kenneth Mirihana,Physician,Médecin généraliste,2 RUE LACEPEDE,EPINAY SUR SEINE,93800,"Cash, Check, Credit card"
Michel GUIMFACK,Physician,Médecin généraliste,13 Avenue Léon Blum,Épinay-sur-Seine,93800,"Cash, Check"
Centre Médical Asnan,Hospital,Centre médical et dentaire,56 Rue Félix Merlin,Épinay-sur-Seine,93800,"Cash, Credit card"
David JENNAH,Physician,Médecin généraliste,14 Rue Abel Fauveau,Deuil-la-Barre,95170,"Cash, Check, Credit card"
Fabien DRUON,Physician,Médecin généraliste,14 Rue Abel Fauveau,Deuil-la-Barre,95170,"Cash, Check, Credit card"
Michel BAUX,Physician,Médecin généraliste,14 Rue Abel Fauveau,Deuil-la-Barre,95170,"Cash, Check, Credit card"
Nassima OUDNI,Physician,Médecin généraliste,14 Rue Abel Fauveau,Deuil-la-Barre,95170,"Cash, Check, Credit card"
Nicolas BAUX,Physician,Médecin généraliste,14 Rue Abel Fauveau,Deuil-la-Barre,95170,"Cash, Check, Credit card"
Philippe SIMEAU,Physician,Médecin généraliste,14 Rue Abel Fauveau,Deuil-la-Barre,95170,"Cash, Check, Credit card"
Donia BOUSSABOUN,Physician,Médecin généraliste,14 Rue Abel Fauveau,Deuil-la-Barre,95170,"Cash, Check, Credit card"
Hajira LAJNEF,Physician,Médecin généraliste,14 Rue Abel Fauveau,Deuil-la-Barre,95170,"Cash, Credit card"
Franck ROUDIL,Physician,Médecin généraliste,5 Rue de la Distillerie,Pantin,93500,"Cash, Check"
Marion Dulak,Physician,Médecin généraliste,7 Rue du Débarcadère,Pantin,93500,"Cash, Check, Credit card"
Linda AMESSI,Physician,Médecin généraliste,132 Avenue Jean Lolive,Pantin,93500,"Check, Credit card"
Yohan SAYNAC,Physician,Médecin généraliste,4 Rue des Grilles,Pantin,93500,
Claire MALTRAVERSI REIGNER,Physician,Médecin généraliste,5 Rue de la Distillerie,Pantin,93500,"Cash, Check, Credit card"
Alexandre Zerah,Physician,Médecin généraliste,132 Avenue Jean Lolive,Pantin,93500,"Cash, Credit card"
Pierre SIXOU,Physician,Médecin généraliste,4 Rue des Grilles,Pantin,93500,
Isaac MORALI,Physician,Médecin généraliste,196 Avenue Jean Lolive,Pantin,93500,"Cash, Check, Credit card"
Eric Morali,Physician,Médecin généraliste,196 Avenue Jean Lolive,Pantin,93500,"Cash, Check, Credit card"
Delphine CONNOIS,Physician,Médecin généraliste,7 Avenue Jean Lolive,Pantin,93500,"Cash, Credit card"
Centres municipaux de santé de la ville de Pantin (CMS),Hospital,Centre de santé,10-12 Rue Eugène et Marie-Louise Cornet,Pantin,93500,"Cash, Check, Credit card"
Louise Feltin,Physician,Médecin généraliste,7 Rue du Débarcadère,Pantin,93500,"Cash, Check, Credit card"
Auriane CABANNES,Physician,Médecin généraliste,7 Rue du Débarcadère,Pantin,93500,"Cash, Check, Credit card"
Louis AIM,Physician,Médecin généraliste,31 Avenue Jean Lolive,Pantin,93500,"Cash, Credit card"
Maxime TAYBALY,Physician,Médecin généraliste,4 Rue des Grilles,Pantin,93500,
Aziz Sissani,Physician,Médecin généraliste,4 Rue Martin Luther king,Pantin,93500,"Cash, Check"
François Roger,Physician,Médecin généraliste,75 Avenue Jean Lolive,Pantin,93500,"Cash, Check, Credit card"
Centres municipaux de santé de la ville de Pantin (CMS),Hospital,Centre de santé,28 Rue Sainte-Marguerite,Pantin,93500,"Cash, Check, Credit card"
Paul CANDAU-TILH,Physician,Médecin généraliste,7 Rue du Débarcadère,Pantin,93500,"Cash, Check, Credit card"
Marie-Pierre ETCHEVERRY,Physician,Médecin généraliste,4 Rue des Grilles,Pantin,93500,
Peggy KIM,Physician,Médecin généraliste,7 rue Irma Levasseur,Vannes,56000,"Cash, Check, Credit card"
Jean-Philippe BARBE,Physician,Médecin généraliste,4 Chemin de la Haie,Vannes,56000,"Cash, Check, Credit card"
Florence PATUREL,Physician,Médecin généraliste,18a Boulevard de la Résistance,Vannes,56000,"Cash, Check"
Sophie BONNET BORDIER,Physician,Médecin généraliste,7 bis Rue Paul Helleu,Vannes,56000,"Cash, Check, Credit card"
Christophe LECOMTE,Physician,Médecin généraliste,2 Rue de la Brise,Vannes,56000,"Cash, Check, Credit card"
Serge BARAU,Physician,Médecin généraliste,26b Rue du Capitaine Jude,Vannes,56000,"Cash, Check, Credit card"
Sébastien Thos,Physician,Médecin généraliste,11 Rue Docteur Joseph Audic,Vannes,56000,"Check, Credit card"
Pascal BEAUFRETON,Physician,Acupuncteur,10 Rue Ella Maillart,Vannes,56000,"Cash, Check, Credit card"
Anouck ESNAUD,Physician,Médecin généraliste,2 Rue de la Brise,Vannes,56000,
Estelle THOREZ,Physician,Médecin généraliste,13 Allée François Joseph Broussais,Vannes,56000,"Cash, Check, Credit card"
Julian CLEMENT,Physician,Médecin généraliste,10 Rue Docteur Joseph Audic,Vannes,56000,"Cash, Check, Credit card"
Aurélie LE NEVE,Physician,Médecin généraliste,2 Rue de la Brise,Vannes,56000,
Guillaume PERRON,Physician,Médecin généraliste,51 Boulevard du Général Monsabert,Vannes,56000,"Cash, Check, Credit card"
SOS Médecins Vannes ,Hospital,Cabinet médical,11 Rue Docteur Joseph Audic,Vannes,56000,
Sophie Babeau-Bertrand,Physician,Médecin généraliste,51 Boulevard du Général Monsabert,Vannes,56000,"Cash, Check, Credit card"
Pascale QUILLET,Physician,Médecin généraliste,10 Rue Jacques de Thézac,Vannes,56000,"Cash, Check, Credit card"
Patrice ALLANORE,Physician,Médecin généraliste,15 Place de la République,Vannes,56000,"Cash, Check, Credit card"
Evelyne DELAUNEY,Physician,Médecin généraliste,13 Rue de Sainte-Anne,Vannes,56000,"Cash, Check, Credit card"
Charlotte Grimault,Physician,Médecin généraliste,4 Rue Alfred Kastler,Vannes,56000,"Cash, Check, Credit card"
Patrick MEIGNE,Physician,Médecin généraliste,31ter Avenue Victor Hugo,Vannes,56000,"Cash, Check, Credit card"
Larbi DENIDENI,Physician,Médecin généraliste,203 Rue Pierre et Maríe Curie,Évry,91000,"Cash, Check, Credit card"
Samir BOUGUERRA,Physician,Médecin généraliste,170 Boulevard des Champs Elysées,Évry,91000,"Cash, Check"
Abdelmalek Boumenna,Physician,Médecin généraliste,170 Boulevard des Champs Elysées,Évry,91000,"Cash, Check"
Isabelle LESAGE,Physician,Médecin généraliste,3 Square la Bruyère,Évry,91000,"Cash, Check, Credit card"
Sylviane SACRABANY,Physician,Médecin généraliste,3 Square la Bruyère,Évry,91000,"Cash, Check, Credit card"
David SONG MATHA,Physician,Médecin généraliste,203 Rue Pierre et Maríe Curie,Évry,91000,"Cash, Check, Credit card"
Fatma BRAY-BOUZIANE,Physician,Médecin généraliste,170 Boulevard des Champs Elysées,Évry,91000,"Cash, Check, Credit card"
Zineb Tayebi Drici,Physician,Médecin généraliste,170 Boulevard des Champs Elysées,Évry,91000,"Cash, Check"
Maryse HENRY,Physician,Médecin généraliste,3 Place du Rouillon,Évry,91000,"Cash, Check, Credit card"
Papa DIA,Physician,Médecin généraliste,4 Avenue de Mousseau,Évry,91000,
Duy CHAU VAN,Physician,Médecin généraliste,201 Rue Bonaparte,Évry,91000,"Cash, Check, Credit card"
Jean-Marie LAURENT,Physician,Médecin généraliste,2 Avenue de Mousseau,Évry-Courcouronnes,91000,"Cash, Check, Credit card"
Centre medical et dentaire COSEM Evry 2,Hospital,Centre médical et dentaire,2 Boulevard de l'Europe,Évry-Courcouronnes,91000,"Cash, Check, Credit card"
Kamelia Khalfaoui,Physician,Médecin généraliste,41 Boulevard des Champs Elysées,Évry-Courcouronnes,91000,"Cash, Credit card"
Ryad LAIB,Physician,Médecin généraliste,41 Boulevard des Champs Elysées,Évry-Courcouronnes,91000,"Cash, Credit card"
Pungi SADI MABONDO,Physician,Médecin généraliste,39 Rue Paul Claudel,Évry-Courcouronnes,91000,"Cash, Check, Credit card"
Ahmed MAHAI,Physician,Médecin généraliste,1 Rue de la Clairière,Évry-Courcouronnes,91000,"Cash, Check, Credit card"
Thi Anh Dao LELOU,Physician,Médecin généraliste,8 Place des Copains d'Abord,Courcouronnes,91080,"Cash, Check"
Fatima Ezzahra WAHIDI,Physician,Médecin généraliste,8 Place des Copains d'Abord,Évry-Courcouronnes,91080,"Cash, Check, Credit card"
Marie-Catherine TA,Physician,Médecin généraliste,Chemin du Vexin,Lisses,91090,"Cash, Check, Credit card"
Haissam DAGHER,Physician,Médecin généraliste,22 quai Victor Hugo,NARBONNE,11100,"Cash, Check, Credit card"
Fréderic Mathé,Physician,Médecin généraliste,29 Rue du Razès,Narbonne,11100,"Cash, Check, Credit card"
Thibault Perrin,Physician,Médecin généraliste,7 Rue Emile Eudes,Narbonne,11100,
Didier BROS,Physician,Médecin généraliste,22 Quai de Lorraine,Narbonne,11100,"Cash, Check, Credit card"
Antoine Sinczak,Physician,Médecin généraliste,7 Rue Emile Eudes,Narbonne,11100,"Cash, Check, Credit card"
Jean-François Romero,Physician,Médecin généraliste,38 Boulevard de 1848,Narbonne,11100,"Cash, Check, Credit card"
Jean-Baptiste Humbert,Physician,Médecin généraliste,7 Rue Emile Eudes,Narbonne,11100,"Cash, Credit card"
Romain WATRELOS,Physician,Médecin généraliste,7 Rue Emile Eudes,Narbonne,11100,
Antoine Grimaud,Physician,Médecin généraliste,7 Rue Emile Eudes,Narbonne,11100,"Cash, Check, Credit card"
Maud Antoine,Physician,Médecin généraliste,7 Rue Emile Eudes,Narbonne,11100,
Adrien Fages,Physician,Médecin généraliste,74 Avenue Anatole France,Narbonne,11100,"Cash, Check, Credit card"
Maxime Delvert,Physician,Médecin généraliste,38 Boulevard de 1848,Narbonne,11100,"Cash, Check, Credit card"
Yves NIETO,Physician,Médecin généraliste,1 Boulevard du Roussillon,Narbonne,11100,"Cash, Check, Credit card"
Marie-Léa Miqueu,Physician,Médecin généraliste,22 Quai Vallière,Narbonne,11100,"Cash, Check, Credit card"
Marion Meric,Physician,Médecin généraliste,74 Avenue Anatole France,Narbonne,11100,"Cash, Check, Credit card"
Laura Lagarde-Delvert,Physician,Médecin généraliste,22 Quai Vallière,Narbonne,11100,"Cash, Check, Credit card"
Irene DE MIGUEL FERRER,Physician,Médecin généraliste,74 Avenue Anatole France,Narbonne,11100,"Cash, Check, Credit card"
Philippe Sirven,Physician,Médecin généraliste,22 Quai Vallière,Narbonne,11100,"Cash, Check, Credit card"
Marie Hélène Soriano Baudouy,Physician,Médecin généraliste,38 Boulevard de 1848,Narbonne,11100,"Cash, Check, Credit card"
Laurence André Martin,Physician,Médecin généraliste,22 Quai Vallière,Narbonne,11100,"Cash, Check, Credit card"
Damien DU BOYS,Physician,Médecin généraliste,32 Rue des Minimes,Issoudun,36100,"Cash, Check, Credit card"
Sami BENDRISS,Physician,Médecin généraliste,Rue des Coinchettes,Issoudun,36100,
Philippe MORCELET,Physician,Médecin généraliste,5 Rue de la Pêcherie,Selles-sur-Cher,41130,
Pharmacie Madre Ragonnet,Hospital,Pharmacie,27 Rue nationale,Châtres-sur-Cher,41320,
David MARCHAIS,Physician,Médecin généraliste,106 Rue des Jardins,Pruniers-en-Sologne,41200,"Cash, Check, Credit card"
Caroline CHICK,Physician,Médecin généraliste,1175 Rue de la Forêt,Saint Aignan,41110,"Cash, Check, Credit card"
Annie VALENTIN,Physician,Médecin généraliste,10 Rue Pierre et Marie Curie,Noyers-sur-Cher,41140,"Cash, Check"
Emil POPESCU,Physician,Médecin généraliste,2 Rue de l'Église,Mareuil-sur-Arnon,18290,"Cash, Check, Credit card"
Luminita FARCAS,Physician,Médecin généraliste,7 place Jean gaillat,Saint-Août,36120,"Cash, Check"
Clément BECKER,Physician,Médecin généraliste,2 Rue de la Plaine,Contres,41700,"Cash, Check, Credit card"
Marine BOITARD,Physician,Médecin généraliste,2 Rue de la Plaine,Contres,41700,"Cash, Check, Credit card"
Etienne GALLET,Physician,Médecin généraliste,2 Rue de la Plaine,Contres,41700,"Cash, Check, Credit card"
Hamza GUETTAF TEMAM,Physician,Médecin généraliste,31 Chemin du Postillon,Issoudun,36100,"Cash, Check, Credit card"
Sami BENDRISS,Physician,Médecin généraliste,5 Rue Rabelais,Reuilly,36260,
Xavier VERIN,Physician,Médecin généraliste,45 Rue Principale,Lye,36600,"Cash, Check, Credit card"
Jean-Noël LATTOUF,Physician,Médecin généraliste,10 Rue des Pinsonnets,Le Poinçonnet,36330,Credit card
